EventTime,EventType,Event
2020-08-28 10:32:20.577684761,ASK_DEPTH,"[(100122, 16)]"
2020-08-28 10:32:20.577684761,IMBALANCE,"[35, 16]"
2020-08-28 10:32:20.583640274,HOLDINGS_UPDATED,"{'CASH': 10491209, 'ABM': -5}"
2020-08-28 10:32:40.583640274,BID_DEPTH,"[(100123, 3)]"
2020-08-28 10:32:40.583640274,ASK_DEPTH,"[(100128, 9)]"
2020-08-28 10:32:40.583640274,IMBALANCE,"[3, 9]"
2020-08-28 10:32:40.589595787,HOLDINGS_UPDATED,"{'CASH': 10591332, 'ABM': -6}"
2020-08-28 10:33:00.589595787,BID_DEPTH,"[(100115, 1)]"
2020-08-28 10:33:00.589595787,ASK_DEPTH,"[(100116, 70)]"
2020-08-28 10:33:00.589595787,IMBALANCE,"[1, 70]"
2020-08-28 10:33:00.595551300,HOLDINGS_UPDATED,"{'CASH': 10691447, 'ABM': -7}"
2020-08-28 10:33:20.595551300,BID_DEPTH,"[(100030, 38)]"
2020-08-28 10:33:20.595551300,ASK_DEPTH,"[(100031, 71)]"
2020-08-28 10:33:20.595551300,IMBALANCE,"[38, 71]"
2020-08-28 10:33:20.601506813,HOLDINGS_UPDATED,"{'CASH': 10791477, 'ABM': -8}"
2020-08-28 10:33:40.601506813,BID_DEPTH,"[(100031, 26)]"
